TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeCpt80Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo160Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
320.88;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.11783;0.096405;0.1821;0.07498200000000001;0.0;1.0;0.0;1.0;-0.10269;-0.02027;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.08655900868;249.97628084975935;ND;0;
320.89;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.11783;0.11783;0.22495;0.021423;0.0;1.0;0.0;1.0;-0.098073;-0.037161;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.083577161871;249.9762034850058;ND;0;
320.9;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.11783;0.10712;0.23566;0.032135000000000004;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.018018;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.080590474632;249.97612599498154;ND;0;
320.91;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.25708000000000003;0.010712;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.077598947044;249.97604837968987;ND;0;
320.92;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.10712;0.096405;0.22495;0.032135000000000004;0.0;1.0;0.0;1.0;-0.060006;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.074602579205;249.97597063913423;ND;0;
320.93;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.096405;0.2785;-0.010712;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.071601371197;249.97589277331792;ND;0;
320.94;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.10712;0.11783;0.10712;0.0;1.0;0.0;1.0;-0.041549;-0.02027;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.068595323122;249.97581478224444;ND;0;
320.95;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.12854000000000002;0.096405;0.26779000000000003;0.010712;0.0;1.0;0.0;1.0;-0.08077000000000001;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.065584435062;249.9757366659172;ND;0;
320.96;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.12854000000000002;0.10712;0.21423000000000006;0.021423;0.0;1.0;0.0;1.0;-0.077309;-0.037161;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.062568707115;249.9756584243394;ND;0;
320.97;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.08569299999999999;0.25708000000000003;0.0;0.0;1.0;0.0;1.0;-0.095766;-0.034909;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.05954813937;249.97558005751466;ND;0;
320.98;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.16068;0.08569299999999999;0.0;1.0;0.0;1.0;-0.041549;0.0;-0.063446;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.056522731911;249.9755015654462;ND;0;
320.99;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.11783;0.10712;0.24637;0.010712;0.0;1.0;0.0;1.0;-0.10961;-0.019144;-0.063446;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.053492484838;249.97542294813746;ND;0;
321.0;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.11783;0.10712;0.22495;0.042847;0.0;1.0;0.0;1.0;-0.083077;-0.027026;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.050457398238;249.9753442055918;ND;0;
321.01;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.10712;0.2785;0.0;0.0;1.0;0.0;1.0;-0.10384000000000003;-0.036035000000000005;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.0474174722;249.97526533781277;ND;0;
321.02;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.13925;0.07498200000000001;0.0;1.0;0.0;1.0;-0.092305;-0.018018;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.044372706818;249.9751863448035;ND;0;
321.03;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.096405;0.20352;0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.041323102183;249.97510722656756;ND;0;
321.04;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.11783;0.096405;0.20352;0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;0.0;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.038268658382;249.97502798310828;ND;0;
321.05;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.11783;0.10712;0.26779000000000003;0.0;0.0;1.0;0.0;1.0;-0.060006;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.035209375512;249.974948614429;ND;0;
321.06;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.11783;0.096405;0.17139;0.07498200000000001;0.0;1.0;0.0;1.0;-0.10269;-0.018018;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.032145253657;249.97486912053316;ND;0;
321.07;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.23566;0.032135000000000004;0.0;1.0;0.0;1.0;-0.098073;-0.018018;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.029076292914;249.97478950142414;ND;0;
321.08;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.12854000000000002;0.08569299999999999;0.22495;0.053558;0.0;1.0;0.0;1.0;-0.041549;-0.039413;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.026002493374;249.97470975710536;ND;0;
321.09;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.10712;0.10712;0.24637;0.010712;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.022923855122;249.9746298875802;ND;0;
321.1;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.11783;0.14995999999999998;0.08569299999999999;0.0;1.0;0.0;1.0;-0.10499;-0.0090088;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.01984037825;249.97454989285194;ND;0;
321.11;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.21423000000000006;0.021423;0.0;1.0;0.0;1.0;-0.058852;-0.073196;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.016752062855;249.97446977292412;ND;0;
321.12;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.19281;0.06427000000000001;0.0;1.0;0.0;1.0;-0.046163;-0.023648;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.01365890902;249.9743895278;ND;0;
321.13;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;0.25708000000000003;0.0;0.0;1.0;0.0;1.0;-0.10269;-0.055179;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.010560916846;249.97430915748302;ND;0;
321.14;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.08569299999999999;0.19281;0.042847;0.0;1.0;0.0;1.0;-0.070388;-0.018018;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.007458086415;249.97422866197664;ND;0;
321.15;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.096405;0.10712;0.1821;0.053558;0.0;1.0;0.0;1.0;-0.069234;-0.037161;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.00435041782;249.9741480412842;ND;0;
321.16;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.10712;0.1821;0.06427000000000001;0.0;1.0;0.0;1.0;-0.060006;0.0022522;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8999.001237911152;249.974067295409;ND;0;
321.17;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.10712;0.22495;0.042847;0.0;1.0;0.0;1.0;-0.06808099999999999;-0.018018;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.998120566506;249.97398642435448;ND;0;
321.18;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.096405;0.10712;0.11783;0.096405;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.994998383969;249.97390542812406;ND;0;
321.19;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.096405;0.20352;0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;0.0;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.991871363627;249.97382430672113;ND;0;
321.2;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.096405;0.19281;0.06427000000000001;0.0;1.0;0.0;1.0;-0.041549;-0.018018;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.988739505581;249.973743060149;ND;0;
321.21;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.096405;0.19281;0.042847;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.985602809917;249.9736616884112;ND;0;
321.22;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.11783;0.10712;0.13925;0.08569299999999999;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.982461276722;249.97358019151096;ND;0;
321.23;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.11783;0.10712;0.21423000000000006;0.021423;0.0;1.0;0.0;1.0;-0.060006;-0.037161;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.979314906097;249.97349856945175;ND;0;
321.24;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.10712;0.11783;0.17139;0.06427000000000001;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.976163698122;249.973416822237;ND;0;
321.25;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;9.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.096405;0.1821;0.042847;0.0;1.0;0.0;1.0;-0.060006;-0.04054;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.973007652896;249.97333494986998;ND;0;
