TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSdpMachPushBtn;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
243.36;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.13925;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.040395;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8929.988621174045;237.83638482566894;;0;
243.37;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.1821;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.0045044;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8930.244318369254;237.83848005802014;;0;
243.38;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.07498200000000001;0.10712;-0.13925;0.10712;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.073196;-0.06690700000000001;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8930.499912114547;237.84057436782751;;0;
243.39;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.11783;0.10712;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0;-0.0646;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8930.755402383922;237.8426677549537;;0;
243.4;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;-0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8931.01078915138;237.84476021926127;;0;
243.41;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.17139;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8931.266072390916;237.84685176061282;;0;
243.42;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;-0.096405;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.049624;-0.037161;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8931.521252076529;237.84894237887102;;0;
243.43;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.43337;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.16068;0.13925;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8931.776328182215;237.8510320738984;;0;
243.44;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.12854000000000002;0.10712;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.04054;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8932.031300681974;237.85312084555756;;0;
243.45;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.14995999999999998;0.11783;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8932.286169549803;237.85520869371112;;0;
243.46;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06575299999999999;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8932.5409347597;237.8572956182217;;0;
243.47;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.43652;0.0;0.0;0.0;0.0;0.06427000000000001;0.10712;-0.14995999999999998;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0033783000000000003;-0.0646;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8932.795596285661;237.8593816189519;;0;
243.48;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.12854000000000002;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8933.050154101686;237.86146669576425;;0;
243.49;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.13925;0.11783;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.0646;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8933.30460818177;237.86355084852144;;0;
243.5;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.07498200000000001;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.019144;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8933.558958499914;237.86563407708604;;0;
243.51;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.16068;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.01271;-0.037161;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8933.813205030116;237.86771638132063;;0;
243.52;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.13925;0.10712;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8934.06734774637;237.86979776108788;;0;
243.53;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.053558;0.10712;-0.14995999999999998;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0046346;0.0;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8934.321386622678;237.8718782162503;;0;
243.54;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8934.575321633034;237.87395774667056;;0;
243.55;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.17139;0.11783;0.0;1.0;0.0;1.0;0.0;-0.065773;-0.037161;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8934.829152751438;237.8760363522112;;0;
243.56;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.10712;0.096405;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.037161;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8935.082879951886;237.87811403273489;;0;
243.57;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.16068;0.13925;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8935.336503208378;237.8801907881042;;0;
243.58;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8935.590022494913;237.8822666181817;;0;
243.59;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.17139;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.013863;0.0045044;-0.06575299999999999;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8935.843437785485;237.88434152283003;;0;
243.6;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.12854000000000002;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.023092;0.0;-0.06575299999999999;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8936.096749054093;237.88641550191178;;0;
243.61;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.14995999999999998;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.0090088;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8936.349956274735;237.88848855528954;;0;
243.62;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.06427000000000001;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.0646;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8936.60305942141;237.89056068282596;;0;
243.63;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.11783;0.10712;0.0;1.0;0.0;1.0;0.0;-0.0011739;-0.037161;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8936.856058468114;237.89263188438358;;0;
243.64;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.44595;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.096405;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.015017;0.0;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8937.108953388846;237.89470215982504;;0;
243.65;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.12854000000000002;0.10712;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.037161;-0.0646;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8937.361744157603;237.89677150901292;;0;
243.66;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.053558;0.053558;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8937.614430748381;237.8988399318098;;0;
243.67;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.042702;0.0;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8937.867013135185;237.90090742807834;;0;
243.68;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.43652;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.051931;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8938.119491292004;237.9029739976811;;0;
243.69;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.43337;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.14995999999999998;0.11783;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.028152;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8938.37186519284;237.9050396404807;;0;
243.7;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.43652;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.021423;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.055179;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8938.62413481169;237.90710435633974;;0;
243.71;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4428;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.0046346;0.0;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8938.876300122552;237.90916814512082;;0;
243.72;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.4396600000000001;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.06427000000000001;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.036035000000000005;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;0.0;0.0;8939.128361099421;237.91123100668653;;0;
